"ip","port","protocol","anonymity","lastTested","allowsRefererHeader","allowsUserAgentHeader","allowsCustomHeaders","allowsCookies","allowsPost","allowsHttps","country","connectTime","downloadSpeed","secondsToFirstByte","uptime"
"141.193.213.61","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.197","925.000","0.227","99.994"
"141.193.213.62","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.180","392.000","0.532","99.993"
"141.193.213.63","80","http","anonymous","2024-09-21 18:20:09","true","true","true","true","true","","US","0.005","794.000","0.264","99.992"
"141.193.213.64","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","US","0.239","794.000","0.263","99.993"
"141.193.213.65","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.001","1771.000","0.104","99.991"
"141.193.213.66","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.108","1645.000","0.128","99.991"
"141.193.213.67","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.465","420.000","0.501","99.991"
"141.193.213.68","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.307","264.000","0.791","99.994"
"141.193.213.69","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","US","0.348","554.000","0.377","99.994"
"141.193.213.7","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","US","0.023","1817.000","0.116","99.989"
"141.193.213.70","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.079","1926.000","0.110","99.993"
"141.193.213.71","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.285","249.000","0.835","99.991"
"141.193.213.72","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.012","4446.000","0.047","99.996"
"141.193.213.73","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","US","0.317","592.000","0.353","99.992"
"141.193.213.74","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","US","0.431","453.000","0.463","99.991"
"141.193.213.75","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","US","0.098","1779.000","0.119","99.991"
"141.193.213.76","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","US","0.237","264.000","0.790","99.994"
"141.193.213.77","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.269","314.000","0.664","99.995"
"141.193.213.78","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","US","0.185","795.000","0.265","99.995"
"141.193.213.79","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","US","0.323","204.000","1.020","99.996"
"141.193.213.8","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.461","418.000","0.499","99.994"
"141.193.213.80","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.354","537.000","0.391","99.993"
"141.193.213.81","80","http","anonymous","2024-09-21 18:20:08","true","true","true","true","true","","US","0.016","909.000","0.232","99.991"
"141.193.213.82","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.146","1290.000","0.162","99.992"
"141.193.213.83","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","US","0.126","1348.000","0.156","99.992"
"141.193.213.84","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","US","0.139","522.000","0.405","99.994"
"141.193.213.85","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","US","0.114","237.000","0.881","99.992"
"141.193.213.86","80","http","anonymous","2024-09-21 18:20:08","true","true","true","true","true","","US","0.041","344.000","0.604","99.991"
"141.193.213.87","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","US","0.232","826.000","0.254","99.994"
"141.193.213.88","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","US","0.087","1257.000","0.168","99.993"
"141.193.213.89","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","US","0.019","3028.000","0.069","99.993"
"141.193.213.9","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","US","0.123","1241.000","0.170","99.991"
"141.193.213.90","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","US","0.117","1335.000","0.159","99.991"
"141.193.213.91","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","US","0.213","881.000","0.236","99.994"
"141.193.213.92","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.057","2658.000","0.080","99.994"
"141.193.213.93","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","US","0.002","8038.000","0.027","99.994"
"141.193.213.94","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.276","684.000","0.307","99.994"
"141.193.213.95","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","US","0.009","4543.000","0.046","99.994"
"141.193.213.96","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","US","0.220","843.000","0.249","99.994"
"141.193.213.97","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.191","126.000","1.651","99.991"
"141.193.213.98","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","US","0.042","3354.000","0.062","99.994"
"141.193.213.99","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","US","0.264","731.000","0.287","99.993"
"159.112.235.0","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","US","0.279","569.000","0.370","99.994"
"159.112.235.1","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","US","0.318","205.000","1.018","99.996"
"159.112.235.10","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","US","0.214","881.000","0.238","99.994"
"159.112.235.100","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.075","2177.000","0.096","99.996"
"159.112.235.101","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","US","0.194","846.000","0.248","99.997"
"159.112.235.102","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","US","0.154","1187.000","0.176","99.997"
"159.112.235.103","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","US","0.019","3620.000","0.058","99.995"
"159.112.235.104","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.043","3014.000","0.069","99.996"
"159.112.235.105","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.072","2271.000","0.093","99.997"
"159.112.235.106","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","US","0.071","323.000","0.647","99.994"
"159.112.235.107","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.204","896.000","0.232","99.995"
"159.112.235.108","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","US","0.126","945.000","0.221","99.996"
"159.112.235.109","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.036","4038.000","0.053","99.997"
"159.112.235.11","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","US","0.066","1891.000","0.111","99.999"
"159.112.235.110","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","US","0.079","2038.000","0.104","99.999"
"159.112.235.111","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.082","1858.000","0.114","99.995"
"159.112.235.112","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.210","843.000","0.250","99.997"
"159.112.235.113","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","US","0.049","1842.000","0.115","99.997"
"159.112.235.114","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","US","0.341","560.000","0.373","99.992"
"159.112.235.115","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.101","672.000","0.311","99.996"
"159.112.235.116","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","US","0.040","833.000","0.253","99.996"
"159.112.235.117","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","US","0.265","697.000","0.301","99.995"
"159.112.235.118","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.118","1461.000","0.144","99.998"
"159.112.235.119","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","US","0.160","1142.000","0.184","99.994"
"159.112.235.12","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.074","1366.000","0.153","99.996"
"159.112.235.120","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","US","0.146","267.000","0.786","99.995"
"159.112.235.121","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","US","0.059","2090.000","0.101","99.996"
"159.112.235.122","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","US","0.045","2307.000","0.091","99.995"
"159.112.235.123","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.245","694.000","0.301","99.996"
"159.112.235.124","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.469","423.000","0.496","99.998"
"159.112.235.125","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.012","6363.000","0.034","99.995"
"159.112.235.126","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","US","0.333","234.000","0.898","99.997"
"159.112.235.127","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.082","2019.000","0.104","99.995"
"159.112.235.128","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","US","0.110","272.000","0.774","99.994"
"159.112.235.129","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","US","0.072","1680.000","0.125","99.997"
"159.112.235.13","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","US","0.054","2530.000","0.084","99.997"
"159.112.235.130","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","US","0.457","143.000","1.468","99.997"
"159.112.235.131","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","US","0.039","2851.000","0.074","99.994"
"159.112.235.132","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","US","0.042","2727.000","0.077","99.998"
"159.112.235.133","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.018","2592.000","0.082","99.991"
"159.112.235.134","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","US","0.291","424.000","0.495","99.995"
"159.112.235.135","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.125","856.000","0.244","99.999"
"159.112.235.136","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","US","0.055","2476.000","0.084","99.997"
"159.112.235.137","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","US","0.043","2670.000","0.080","99.996"
"159.112.235.138","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","US","0.680","239.000","0.878","99.994"
"159.112.235.139","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","US","0.037","1458.000","0.144","99.997"
"159.112.235.14","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","US","0.023","2029.000","0.104","99.999"
"159.112.235.140","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","US","0.178","1000.000","0.210","99.997"
"159.112.235.141","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","US","0.118","810.000","0.259","99.995"
